lembur_id,karyawan_id,tanggal,jam_mulai,jam_selesai,durasi_jam,status_approval,keterangan
1751,9,2024-12-28,2024-12-28 17:30:00,2024-12-28 19:30:00,2,Ditolak,Lembur proyek 4
1752,16,2024-12-28,2024-12-28 17:30:00,2024-12-28 19:30:00,2,Ditolak,Lembur proyek 4
1753,27,2024-12-28,2024-12-28 17:30:00,2024-12-28 21:30:00,4,Disetujui,Lembur proyek 4
1754,37,2024-12-28,2024-12-28 17:30:00,2024-12-28 18:30:00,1,Disetujui,Lembur proyek 3
1755,44,2024-12-28,2024-12-28 17:30:00,2024-12-28 20:30:00,3,Disetujui,Lembur proyek 5
1756,46,2024-12-28,2024-12-28 17:30:00,2024-12-28 18:30:00,1,Disetujui,Lembur proyek 2
1757,47,2024-12-28,2024-12-28 17:30:00,2024-12-28 19:30:00,2,Disetujui,Lembur proyek 1
1758,48,2024-12-28,2024-12-28 17:30:00,2024-12-28 18:30:00,1,Ditolak,Lembur proyek 1
1759,49,2024-12-28,2024-12-28 17:30:00,2024-12-28 21:30:00,4,Ditolak,Lembur proyek 2
1760,4,2025-01-01,2025-01-01 17:30:00,2025-01-01 18:30:00,1,Disetujui,Lembur proyek 2
1761,8,2025-01-01,2025-01-01 17:30:00,2025-01-01 19:30:00,2,Disetujui,Lembur proyek 2
1762,10,2025-01-01,2025-01-01 17:30:00,2025-01-01 19:30:00,2,Disetujui,Lembur proyek 1
1763,11,2025-01-01,2025-01-01 17:30:00,2025-01-01 21:30:00,4,Ditolak,Lembur proyek 5
1764,21,2025-01-01,2025-01-01 17:30:00,2025-01-01 18:30:00,1,Disetujui,Lembur proyek 5
1765,22,2025-01-01,2025-01-01 17:30:00,2025-01-01 21:30:00,4,Ditolak,Lembur proyek 3
1766,28,2025-01-01,2025-01-01 17:30:00,2025-01-01 19:30:00,2,Disetujui,Lembur proyek 2
1767,30,2025-01-01,2025-01-01 17:30:00,2025-01-01 19:30:00,2,Ditolak,Lembur proyek 3
1768,37,2025-01-01,2025-01-01 17:30:00,2025-01-01 19:30:00,2,Disetujui,Lembur proyek 3
1769,4,2025-01-02,2025-01-02 17:30:00,2025-01-02 18:30:00,1,Ditolak,Lembur proyek 4
1770,6,2025-01-02,2025-01-02 17:30:00,2025-01-02 19:30:00,2,Ditolak,Lembur proyek 1
1771,14,2025-01-02,2025-01-02 17:30:00,2025-01-02 19:30:00,2,Disetujui,Lembur proyek 2
1772,24,2025-01-02,2025-01-02 17:30:00,2025-01-02 21:30:00,4,Disetujui,Lembur proyek 3
1773,28,2025-01-02,2025-01-02 17:30:00,2025-01-02 21:30:00,4,Ditolak,Lembur proyek 4
1774,29,2025-01-02,2025-01-02 17:30:00,2025-01-02 19:30:00,2,Ditolak,Lembur proyek 2
1775,31,2025-01-02,2025-01-02 17:30:00,2025-01-02 21:30:00,4,Disetujui,Lembur proyek 5
1776,32,2025-01-02,2025-01-02 17:30:00,2025-01-02 19:30:00,2,Ditolak,Lembur proyek 4
1777,33,2025-01-02,2025-01-02 17:30:00,2025-01-02 20:30:00,3,Ditolak,Lembur proyek 3
1778,34,2025-01-02,2025-01-02 17:30:00,2025-01-02 18:30:00,1,Disetujui,Lembur proyek 2
1779,35,2025-01-02,2025-01-02 17:30:00,2025-01-02 21:30:00,4,Disetujui,Lembur proyek 2
1780,38,2025-01-02,2025-01-02 17:30:00,2025-01-02 21:30:00,4,Disetujui,Lembur proyek 5
1781,50,2025-01-02,2025-01-02 17:30:00,2025-01-02 20:30:00,3,Ditolak,Lembur proyek 5
1782,8,2025-01-03,2025-01-03 17:30:00,2025-01-03 18:30:00,1,Disetujui,Lembur proyek 2
1783,15,2025-01-03,2025-01-03 17:30:00,2025-01-03 20:30:00,3,Disetujui,Lembur proyek 3
1784,16,2025-01-03,2025-01-03 17:30:00,2025-01-03 19:30:00,2,Disetujui,Lembur proyek 2
1785,18,2025-01-03,2025-01-03 17:30:00,2025-01-03 20:30:00,3,Disetujui,Lembur proyek 3
1786,21,2025-01-03,2025-01-03 17:30:00,2025-01-03 18:30:00,1,Ditolak,Lembur proyek 2
1787,22,2025-01-03,2025-01-03 17:30:00,2025-01-03 21:30:00,4,Ditolak,Lembur proyek 1
1788,28,2025-01-03,2025-01-03 17:30:00,2025-01-03 19:30:00,2,Disetujui,Lembur proyek 3
1789,29,2025-01-03,2025-01-03 17:30:00,2025-01-03 19:30:00,2,Ditolak,Lembur proyek 2
1790,37,2025-01-03,2025-01-03 17:30:00,2025-01-03 19:30:00,2,Ditolak,Lembur proyek 1
1791,46,2025-01-03,2025-01-03 17:30:00,2025-01-03 20:30:00,3,Disetujui,Lembur proyek 4
1792,47,2025-01-03,2025-01-03 17:30:00,2025-01-03 18:30:00,1,Ditolak,Lembur proyek 4
1793,48,2025-01-03,2025-01-03 17:30:00,2025-01-03 18:30:00,1,Disetujui,Lembur proyek 4
1794,2,2025-01-04,2025-01-04 17:30:00,2025-01-04 19:30:00,2,Disetujui,Lembur proyek 5
1795,7,2025-01-04,2025-01-04 17:30:00,2025-01-04 18:30:00,1,Ditolak,Lembur proyek 3
1796,9,2025-01-04,2025-01-04 17:30:00,2025-01-04 21:30:00,4,Disetujui,Lembur proyek 5
1797,10,2025-01-04,2025-01-04 17:30:00,2025-01-04 20:30:00,3,Ditolak,Lembur proyek 1
1798,12,2025-01-04,2025-01-04 17:30:00,2025-01-04 21:30:00,4,Disetujui,Lembur proyek 2
1799,14,2025-01-04,2025-01-04 17:30:00,2025-01-04 20:30:00,3,Disetujui,Lembur proyek 4
1800,16,2025-01-04,2025-01-04 17:30:00,2025-01-04 20:30:00,3,Disetujui,Lembur proyek 2
1801,17,2025-01-04,2025-01-04 17:30:00,2025-01-04 18:30:00,1,Ditolak,Lembur proyek 2
1802,21,2025-01-04,2025-01-04 17:30:00,2025-01-04 18:30:00,1,Ditolak,Lembur proyek 4
1803,22,2025-01-04,2025-01-04 17:30:00,2025-01-04 19:30:00,2,Disetujui,Lembur proyek 2
1804,24,2025-01-04,2025-01-04 17:30:00,2025-01-04 19:30:00,2,Disetujui,Lembur proyek 4
1805,29,2025-01-04,2025-01-04 17:30:00,2025-01-04 20:30:00,3,Ditolak,Lembur proyek 1
1806,34,2025-01-04,2025-01-04 17:30:00,2025-01-04 18:30:00,1,Disetujui,Lembur proyek 1
1807,46,2025-01-04,2025-01-04 17:30:00,2025-01-04 18:30:00,1,Disetujui,Lembur proyek 5
1808,48,2025-01-04,2025-01-04 17:30:00,2025-01-04 19:30:00,2,Ditolak,Lembur proyek 2
1809,1,2025-01-05,2025-01-05 17:30:00,2025-01-05 18:30:00,1,Ditolak,Lembur proyek 5
1810,2,2025-01-05,2025-01-05 17:30:00,2025-01-05 19:30:00,2,Ditolak,Lembur proyek 1
1811,3,2025-01-05,2025-01-05 17:30:00,2025-01-05 21:30:00,4,Ditolak,Lembur proyek 2
1812,10,2025-01-05,2025-01-05 17:30:00,2025-01-05 18:30:00,1,Disetujui,Lembur proyek 2
1813,12,2025-01-05,2025-01-05 17:30:00,2025-01-05 21:30:00,4,Disetujui,Lembur proyek 2
1814,19,2025-01-05,2025-01-05 17:30:00,2025-01-05 18:30:00,1,Disetujui,Lembur proyek 3
1815,20,2025-01-05,2025-01-05 17:30:00,2025-01-05 19:30:00,2,Disetujui,Lembur proyek 3
1816,27,2025-01-05,2025-01-05 17:30:00,2025-01-05 18:30:00,1,Ditolak,Lembur proyek 4
1817,30,2025-01-05,2025-01-05 17:30:00,2025-01-05 19:30:00,2,Disetujui,Lembur proyek 2
1818,32,2025-01-05,2025-01-05 17:30:00,2025-01-05 20:30:00,3,Disetujui,Lembur proyek 2
1819,39,2025-01-05,2025-01-05 17:30:00,2025-01-05 19:30:00,2,Disetujui,Lembur proyek 3
1820,40,2025-01-05,2025-01-05 17:30:00,2025-01-05 21:30:00,4,Ditolak,Lembur proyek 3
1821,43,2025-01-05,2025-01-05 17:30:00,2025-01-05 21:30:00,4,Ditolak,Lembur proyek 2
1822,2,2025-01-06,2025-01-06 17:30:00,2025-01-06 21:30:00,4,Disetujui,Lembur proyek 1
1823,3,2025-01-06,2025-01-06 17:30:00,2025-01-06 18:30:00,1,Disetujui,Lembur proyek 4
1824,4,2025-01-06,2025-01-06 17:30:00,2025-01-06 20:30:00,3,Ditolak,Lembur proyek 5
1825,15,2025-01-06,2025-01-06 17:30:00,2025-01-06 20:30:00,3,Disetujui,Lembur proyek 4
1826,23,2025-01-06,2025-01-06 17:30:00,2025-01-06 19:30:00,2,Disetujui,Lembur proyek 2
1827,25,2025-01-06,2025-01-06 17:30:00,2025-01-06 21:30:00,4,Disetujui,Lembur proyek 5
1828,27,2025-01-06,2025-01-06 17:30:00,2025-01-06 19:30:00,2,Ditolak,Lembur proyek 2
1829,32,2025-01-06,2025-01-06 17:30:00,2025-01-06 20:30:00,3,Disetujui,Lembur proyek 2
1830,40,2025-01-06,2025-01-06 17:30:00,2025-01-06 21:30:00,4,Disetujui,Lembur proyek 2
1831,45,2025-01-06,2025-01-06 17:30:00,2025-01-06 20:30:00,3,Disetujui,Lembur proyek 1
1832,48,2025-01-06,2025-01-06 17:30:00,2025-01-06 19:30:00,2,Ditolak,Lembur proyek 1
1833,7,2025-01-07,2025-01-07 17:30:00,2025-01-07 21:30:00,4,Ditolak,Lembur proyek 4
1834,8,2025-01-07,2025-01-07 17:30:00,2025-01-07 21:30:00,4,Ditolak,Lembur proyek 5
1835,15,2025-01-07,2025-01-07 17:30:00,2025-01-07 20:30:00,3,Disetujui,Lembur proyek 3
1836,21,2025-01-07,2025-01-07 17:30:00,2025-01-07 18:30:00,1,Ditolak,Lembur proyek 4
1837,1,2025-01-08,2025-01-08 17:30:00,2025-01-08 20:30:00,3,Disetujui,Lembur proyek 1
1838,16,2025-01-08,2025-01-08 17:30:00,2025-01-08 21:30:00,4,Ditolak,Lembur proyek 2
1839,22,2025-01-08,2025-01-08 17:30:00,2025-01-08 18:30:00,1,Ditolak,Lembur proyek 5
1840,29,2025-01-08,2025-01-08 17:30:00,2025-01-08 20:30:00,3,Ditolak,Lembur proyek 2
1841,32,2025-01-08,2025-01-08 17:30:00,2025-01-08 21:30:00,4,Ditolak,Lembur proyek 3
1842,34,2025-01-08,2025-01-08 17:30:00,2025-01-08 21:30:00,4,Disetujui,Lembur proyek 1
1843,35,2025-01-08,2025-01-08 17:30:00,2025-01-08 20:30:00,3,Disetujui,Lembur proyek 2
1844,36,2025-01-08,2025-01-08 17:30:00,2025-01-08 21:30:00,4,Disetujui,Lembur proyek 5
1845,37,2025-01-08,2025-01-08 17:30:00,2025-01-08 20:30:00,3,Ditolak,Lembur proyek 4
1846,40,2025-01-08,2025-01-08 17:30:00,2025-01-08 18:30:00,1,Disetujui,Lembur proyek 3
1847,1,2025-01-09,2025-01-09 17:30:00,2025-01-09 19:30:00,2,Disetujui,Lembur proyek 1
1848,6,2025-01-09,2025-01-09 17:30:00,2025-01-09 20:30:00,3,Ditolak,Lembur proyek 1
1849,7,2025-01-09,2025-01-09 17:30:00,2025-01-09 20:30:00,3,Disetujui,Lembur proyek 1
1850,8,2025-01-09,2025-01-09 17:30:00,2025-01-09 18:30:00,1,Disetujui,Lembur proyek 4
1851,10,2025-01-09,2025-01-09 17:30:00,2025-01-09 19:30:00,2,Ditolak,Lembur proyek 4
1852,12,2025-01-09,2025-01-09 17:30:00,2025-01-09 21:30:00,4,Disetujui,Lembur proyek 4
1853,14,2025-01-09,2025-01-09 17:30:00,2025-01-09 20:30:00,3,Ditolak,Lembur proyek 1
1854,15,2025-01-09,2025-01-09 17:30:00,2025-01-09 21:30:00,4,Ditolak,Lembur proyek 3
1855,21,2025-01-09,2025-01-09 17:30:00,2025-01-09 19:30:00,2,Ditolak,Lembur proyek 3
1856,28,2025-01-09,2025-01-09 17:30:00,2025-01-09 18:30:00,1,Disetujui,Lembur proyek 2
1857,29,2025-01-09,2025-01-09 17:30:00,2025-01-09 18:30:00,1,Disetujui,Lembur proyek 3
1858,33,2025-01-09,2025-01-09 17:30:00,2025-01-09 18:30:00,1,Ditolak,Lembur proyek 1
1859,37,2025-01-09,2025-01-09 17:30:00,2025-01-09 19:30:00,2,Ditolak,Lembur proyek 2
1860,38,2025-01-09,2025-01-09 17:30:00,2025-01-09 21:30:00,4,Disetujui,Lembur proyek 4
1861,44,2025-01-09,2025-01-09 17:30:00,2025-01-09 20:30:00,3,Disetujui,Lembur proyek 2
1862,47,2025-01-09,2025-01-09 17:30:00,2025-01-09 19:30:00,2,Disetujui,Lembur proyek 2
1863,4,2025-01-10,2025-01-10 17:30:00,2025-01-10 18:30:00,1,Ditolak,Lembur proyek 5
1864,5,2025-01-10,2025-01-10 17:30:00,2025-01-10 19:30:00,2,Disetujui,Lembur proyek 5
1865,7,2025-01-10,2025-01-10 17:30:00,2025-01-10 20:30:00,3,Ditolak,Lembur proyek 2
1866,13,2025-01-10,2025-01-10 17:30:00,2025-01-10 20:30:00,3,Disetujui,Lembur proyek 2
1867,18,2025-01-10,2025-01-10 17:30:00,2025-01-10 21:30:00,4,Disetujui,Lembur proyek 3
1868,19,2025-01-10,2025-01-10 17:30:00,2025-01-10 18:30:00,1,Disetujui,Lembur proyek 1
1869,28,2025-01-10,2025-01-10 17:30:00,2025-01-10 19:30:00,2,Disetujui,Lembur proyek 3
1870,31,2025-01-10,2025-01-10 17:30:00,2025-01-10 19:30:00,2,Disetujui,Lembur proyek 2
1871,32,2025-01-10,2025-01-10 17:30:00,2025-01-10 19:30:00,2,Ditolak,Lembur proyek 5
1872,38,2025-01-10,2025-01-10 17:30:00,2025-01-10 19:30:00,2,Ditolak,Lembur proyek 5
1873,41,2025-01-10,2025-01-10 17:30:00,2025-01-10 18:30:00,1,Ditolak,Lembur proyek 5
1874,47,2025-01-10,2025-01-10 17:30:00,2025-01-10 19:30:00,2,Ditolak,Lembur proyek 2
1875,5,2025-01-11,2025-01-11 17:30:00,2025-01-11 18:30:00,1,Ditolak,Lembur proyek 5
1876,6,2025-01-11,2025-01-11 17:30:00,2025-01-11 18:30:00,1,Disetujui,Lembur proyek 5
1877,22,2025-01-11,2025-01-11 17:30:00,2025-01-11 21:30:00,4,Disetujui,Lembur proyek 3
1878,31,2025-01-11,2025-01-11 17:30:00,2025-01-11 21:30:00,4,Disetujui,Lembur proyek 1
1879,36,2025-01-11,2025-01-11 17:30:00,2025-01-11 21:30:00,4,Disetujui,Lembur proyek 2
1880,37,2025-01-11,2025-01-11 17:30:00,2025-01-11 20:30:00,3,Ditolak,Lembur proyek 5
1881,39,2025-01-11,2025-01-11 17:30:00,2025-01-11 18:30:00,1,Disetujui,Lembur proyek 2
1882,46,2025-01-11,2025-01-11 17:30:00,2025-01-11 18:30:00,1,Ditolak,Lembur proyek 4
1883,47,2025-01-11,2025-01-11 17:30:00,2025-01-11 21:30:00,4,Disetujui,Lembur proyek 5
1884,2,2025-01-12,2025-01-12 17:30:00,2025-01-12 19:30:00,2,Ditolak,Lembur proyek 1
1885,3,2025-01-12,2025-01-12 17:30:00,2025-01-12 20:30:00,3,Ditolak,Lembur proyek 3
1886,7,2025-01-12,2025-01-12 17:30:00,2025-01-12 18:30:00,1,Disetujui,Lembur proyek 3
1887,9,2025-01-12,2025-01-12 17:30:00,2025-01-12 18:30:00,1,Ditolak,Lembur proyek 2
1888,11,2025-01-12,2025-01-12 17:30:00,2025-01-12 19:30:00,2,Disetujui,Lembur proyek 1
1889,21,2025-01-12,2025-01-12 17:30:00,2025-01-12 18:30:00,1,Ditolak,Lembur proyek 2
1890,23,2025-01-12,2025-01-12 17:30:00,2025-01-12 20:30:00,3,Disetujui,Lembur proyek 2
1891,29,2025-01-12,2025-01-12 17:30:00,2025-01-12 18:30:00,1,Disetujui,Lembur proyek 4
1892,34,2025-01-12,2025-01-12 17:30:00,2025-01-12 19:30:00,2,Disetujui,Lembur proyek 4
1893,39,2025-01-12,2025-01-12 17:30:00,2025-01-12 21:30:00,4,Disetujui,Lembur proyek 4
1894,42,2025-01-12,2025-01-12 17:30:00,2025-01-12 19:30:00,2,Ditolak,Lembur proyek 5
1895,9,2025-01-13,2025-01-13 17:30:00,2025-01-13 20:30:00,3,Ditolak,Lembur proyek 5
1896,12,2025-01-13,2025-01-13 17:30:00,2025-01-13 20:30:00,3,Disetujui,Lembur proyek 1
1897,18,2025-01-13,2025-01-13 17:30:00,2025-01-13 19:30:00,2,Disetujui,Lembur proyek 4
1898,25,2025-01-13,2025-01-13 17:30:00,2025-01-13 21:30:00,4,Ditolak,Lembur proyek 2
1899,28,2025-01-13,2025-01-13 17:30:00,2025-01-13 18:30:00,1,Ditolak,Lembur proyek 5
1900,39,2025-01-13,2025-01-13 17:30:00,2025-01-13 18:30:00,1,Ditolak,Lembur proyek 2
1901,41,2025-01-13,2025-01-13 17:30:00,2025-01-13 20:30:00,3,Ditolak,Lembur proyek 1
1902,42,2025-01-13,2025-01-13 17:30:00,2025-01-13 19:30:00,2,Ditolak,Lembur proyek 4
1903,48,2025-01-13,2025-01-13 17:30:00,2025-01-13 20:30:00,3,Ditolak,Lembur proyek 3
1904,50,2025-01-13,2025-01-13 17:30:00,2025-01-13 19:30:00,2,Disetujui,Lembur proyek 4
1905,8,2025-01-14,2025-01-14 17:30:00,2025-01-14 18:30:00,1,Ditolak,Lembur proyek 4
1906,10,2025-01-14,2025-01-14 17:30:00,2025-01-14 19:30:00,2,Ditolak,Lembur proyek 4
1907,13,2025-01-14,2025-01-14 17:30:00,2025-01-14 21:30:00,4,Ditolak,Lembur proyek 2
1908,32,2025-01-14,2025-01-14 17:30:00,2025-01-14 18:30:00,1,Disetujui,Lembur proyek 1
1909,33,2025-01-14,2025-01-14 17:30:00,2025-01-14 18:30:00,1,Ditolak,Lembur proyek 4
1910,44,2025-01-14,2025-01-14 17:30:00,2025-01-14 18:30:00,1,Ditolak,Lembur proyek 1
1911,50,2025-01-14,2025-01-14 17:30:00,2025-01-14 18:30:00,1,Ditolak,Lembur proyek 1
1912,19,2025-01-15,2025-01-15 17:30:00,2025-01-15 20:30:00,3,Disetujui,Lembur proyek 2
1913,36,2025-01-15,2025-01-15 17:30:00,2025-01-15 19:30:00,2,Ditolak,Lembur proyek 3
1914,37,2025-01-15,2025-01-15 17:30:00,2025-01-15 20:30:00,3,Ditolak,Lembur proyek 2
1915,43,2025-01-15,2025-01-15 17:30:00,2025-01-15 18:30:00,1,Disetujui,Lembur proyek 5
1916,44,2025-01-15,2025-01-15 17:30:00,2025-01-15 21:30:00,4,Ditolak,Lembur proyek 3
1917,50,2025-01-15,2025-01-15 17:30:00,2025-01-15 19:30:00,2,Disetujui,Lembur proyek 1
1918,4,2025-01-16,2025-01-16 17:30:00,2025-01-16 18:30:00,1,Disetujui,Lembur proyek 2
1919,13,2025-01-16,2025-01-16 17:30:00,2025-01-16 21:30:00,4,Disetujui,Lembur proyek 1
1920,19,2025-01-16,2025-01-16 17:30:00,2025-01-16 20:30:00,3,Disetujui,Lembur proyek 1
1921,20,2025-01-16,2025-01-16 17:30:00,2025-01-16 21:30:00,4,Ditolak,Lembur proyek 4
1922,29,2025-01-16,2025-01-16 17:30:00,2025-01-16 20:30:00,3,Disetujui,Lembur proyek 1
1923,32,2025-01-16,2025-01-16 17:30:00,2025-01-16 21:30:00,4,Disetujui,Lembur proyek 2
1924,42,2025-01-16,2025-01-16 17:30:00,2025-01-16 19:30:00,2,Disetujui,Lembur proyek 5
1925,43,2025-01-16,2025-01-16 17:30:00,2025-01-16 21:30:00,4,Disetujui,Lembur proyek 5
1926,44,2025-01-16,2025-01-16 17:30:00,2025-01-16 18:30:00,1,Disetujui,Lembur proyek 4
1927,1,2025-01-17,2025-01-17 17:30:00,2025-01-17 18:30:00,1,Ditolak,Lembur proyek 1
1928,2,2025-01-17,2025-01-17 17:30:00,2025-01-17 19:30:00,2,Disetujui,Lembur proyek 2
1929,3,2025-01-17,2025-01-17 17:30:00,2025-01-17 19:30:00,2,Ditolak,Lembur proyek 3
1930,4,2025-01-17,2025-01-17 17:30:00,2025-01-17 18:30:00,1,Ditolak,Lembur proyek 5
1931,8,2025-01-17,2025-01-17 17:30:00,2025-01-17 19:30:00,2,Disetujui,Lembur proyek 2
1932,9,2025-01-17,2025-01-17 17:30:00,2025-01-17 21:30:00,4,Ditolak,Lembur proyek 5
1933,21,2025-01-17,2025-01-17 17:30:00,2025-01-17 20:30:00,3,Ditolak,Lembur proyek 3
1934,35,2025-01-17,2025-01-17 17:30:00,2025-01-17 18:30:00,1,Ditolak,Lembur proyek 5
1935,46,2025-01-17,2025-01-17 17:30:00,2025-01-17 18:30:00,1,Ditolak,Lembur proyek 2
1936,49,2025-01-17,2025-01-17 17:30:00,2025-01-17 19:30:00,2,Disetujui,Lembur proyek 5
1937,12,2025-01-18,2025-01-18 17:30:00,2025-01-18 21:30:00,4,Ditolak,Lembur proyek 2
1938,17,2025-01-18,2025-01-18 17:30:00,2025-01-18 19:30:00,2,Ditolak,Lembur proyek 2
1939,22,2025-01-18,2025-01-18 17:30:00,2025-01-18 20:30:00,3,Ditolak,Lembur proyek 3
1940,30,2025-01-18,2025-01-18 17:30:00,2025-01-18 21:30:00,4,Disetujui,Lembur proyek 1
1941,34,2025-01-18,2025-01-18 17:30:00,2025-01-18 21:30:00,4,Ditolak,Lembur proyek 3
1942,38,2025-01-18,2025-01-18 17:30:00,2025-01-18 21:30:00,4,Disetujui,Lembur proyek 3
1943,41,2025-01-18,2025-01-18 17:30:00,2025-01-18 18:30:00,1,Disetujui,Lembur proyek 4
1944,46,2025-01-18,2025-01-18 17:30:00,2025-01-18 19:30:00,2,Ditolak,Lembur proyek 3
1945,50,2025-01-18,2025-01-18 17:30:00,2025-01-18 20:30:00,3,Disetujui,Lembur proyek 1
1946,2,2025-01-19,2025-01-19 17:30:00,2025-01-19 21:30:00,4,Ditolak,Lembur proyek 4
1947,4,2025-01-19,2025-01-19 17:30:00,2025-01-19 21:30:00,4,Ditolak,Lembur proyek 5
1948,10,2025-01-19,2025-01-19 17:30:00,2025-01-19 21:30:00,4,Ditolak,Lembur proyek 2
1949,17,2025-01-19,2025-01-19 17:30:00,2025-01-19 18:30:00,1,Disetujui,Lembur proyek 1
1950,18,2025-01-19,2025-01-19 17:30:00,2025-01-19 20:30:00,3,Ditolak,Lembur proyek 4
1951,22,2025-01-19,2025-01-19 17:30:00,2025-01-19 20:30:00,3,Disetujui,Lembur proyek 3
1952,24,2025-01-19,2025-01-19 17:30:00,2025-01-19 18:30:00,1,Ditolak,Lembur proyek 5
1953,26,2025-01-19,2025-01-19 17:30:00,2025-01-19 18:30:00,1,Disetujui,Lembur proyek 3
1954,29,2025-01-19,2025-01-19 17:30:00,2025-01-19 19:30:00,2,Disetujui,Lembur proyek 4
1955,40,2025-01-19,2025-01-19 17:30:00,2025-01-19 19:30:00,2,Ditolak,Lembur proyek 1
1956,42,2025-01-19,2025-01-19 17:30:00,2025-01-19 21:30:00,4,Disetujui,Lembur proyek 4
1957,46,2025-01-19,2025-01-19 17:30:00,2025-01-19 19:30:00,2,Ditolak,Lembur proyek 1
1958,48,2025-01-19,2025-01-19 17:30:00,2025-01-19 21:30:00,4,Ditolak,Lembur proyek 1
1959,2,2025-01-20,2025-01-20 17:30:00,2025-01-20 18:30:00,1,Disetujui,Lembur proyek 4
1960,5,2025-01-20,2025-01-20 17:30:00,2025-01-20 20:30:00,3,Disetujui,Lembur proyek 2
1961,8,2025-01-20,2025-01-20 17:30:00,2025-01-20 21:30:00,4,Ditolak,Lembur proyek 1
1962,16,2025-01-20,2025-01-20 17:30:00,2025-01-20 18:30:00,1,Disetujui,Lembur proyek 5
1963,18,2025-01-20,2025-01-20 17:30:00,2025-01-20 20:30:00,3,Disetujui,Lembur proyek 1
1964,21,2025-01-20,2025-01-20 17:30:00,2025-01-20 21:30:00,4,Ditolak,Lembur proyek 4
1965,33,2025-01-20,2025-01-20 17:30:00,2025-01-20 20:30:00,3,Ditolak,Lembur proyek 4
1966,43,2025-01-20,2025-01-20 17:30:00,2025-01-20 18:30:00,1,Disetujui,Lembur proyek 4
1967,46,2025-01-20,2025-01-20 17:30:00,2025-01-20 18:30:00,1,Disetujui,Lembur proyek 4
1968,2,2025-01-21,2025-01-21 17:30:00,2025-01-21 18:30:00,1,Disetujui,Lembur proyek 1
1969,3,2025-01-21,2025-01-21 17:30:00,2025-01-21 21:30:00,4,Ditolak,Lembur proyek 3
1970,12,2025-01-21,2025-01-21 17:30:00,2025-01-21 18:30:00,1,Disetujui,Lembur proyek 5
1971,17,2025-01-21,2025-01-21 17:30:00,2025-01-21 18:30:00,1,Ditolak,Lembur proyek 2
1972,25,2025-01-21,2025-01-21 17:30:00,2025-01-21 19:30:00,2,Ditolak,Lembur proyek 5
1973,27,2025-01-21,2025-01-21 17:30:00,2025-01-21 20:30:00,3,Ditolak,Lembur proyek 1
1974,31,2025-01-21,2025-01-21 17:30:00,2025-01-21 20:30:00,3,Disetujui,Lembur proyek 5
1975,32,2025-01-21,2025-01-21 17:30:00,2025-01-21 19:30:00,2,Ditolak,Lembur proyek 1
1976,33,2025-01-21,2025-01-21 17:30:00,2025-01-21 20:30:00,3,Ditolak,Lembur proyek 4
1977,46,2025-01-21,2025-01-21 17:30:00,2025-01-21 19:30:00,2,Disetujui,Lembur proyek 2
1978,2,2025-01-22,2025-01-22 17:30:00,2025-01-22 21:30:00,4,Disetujui,Lembur proyek 1
1979,13,2025-01-22,2025-01-22 17:30:00,2025-01-22 21:30:00,4,Disetujui,Lembur proyek 4
1980,20,2025-01-22,2025-01-22 17:30:00,2025-01-22 20:30:00,3,Ditolak,Lembur proyek 4
1981,24,2025-01-22,2025-01-22 17:30:00,2025-01-22 20:30:00,3,Ditolak,Lembur proyek 5
1982,25,2025-01-22,2025-01-22 17:30:00,2025-01-22 21:30:00,4,Ditolak,Lembur proyek 5
1983,28,2025-01-22,2025-01-22 17:30:00,2025-01-22 18:30:00,1,Ditolak,Lembur proyek 2
1984,30,2025-01-22,2025-01-22 17:30:00,2025-01-22 20:30:00,3,Disetujui,Lembur proyek 1
1985,32,2025-01-22,2025-01-22 17:30:00,2025-01-22 18:30:00,1,Ditolak,Lembur proyek 5
1986,35,2025-01-22,2025-01-22 17:30:00,2025-01-22 21:30:00,4,Disetujui,Lembur proyek 5
1987,38,2025-01-22,2025-01-22 17:30:00,2025-01-22 21:30:00,4,Disetujui,Lembur proyek 5
1988,41,2025-01-22,2025-01-22 17:30:00,2025-01-22 21:30:00,4,Ditolak,Lembur proyek 1
1989,46,2025-01-22,2025-01-22 17:30:00,2025-01-22 21:30:00,4,Disetujui,Lembur proyek 4
1990,47,2025-01-22,2025-01-22 17:30:00,2025-01-22 18:30:00,1,Disetujui,Lembur proyek 5
1991,49,2025-01-22,2025-01-22 17:30:00,2025-01-22 18:30:00,1,Ditolak,Lembur proyek 5
1992,10,2025-01-23,2025-01-23 17:30:00,2025-01-23 18:30:00,1,Ditolak,Lembur proyek 2
1993,14,2025-01-23,2025-01-23 17:30:00,2025-01-23 19:30:00,2,Ditolak,Lembur proyek 2
1994,17,2025-01-23,2025-01-23 17:30:00,2025-01-23 21:30:00,4,Ditolak,Lembur proyek 1
1995,19,2025-01-23,2025-01-23 17:30:00,2025-01-23 19:30:00,2,Ditolak,Lembur proyek 2
1996,22,2025-01-23,2025-01-23 17:30:00,2025-01-23 20:30:00,3,Ditolak,Lembur proyek 2
1997,33,2025-01-23,2025-01-23 17:30:00,2025-01-23 21:30:00,4,Ditolak,Lembur proyek 2
1998,35,2025-01-23,2025-01-23 17:30:00,2025-01-23 21:30:00,4,Ditolak,Lembur proyek 2
1999,39,2025-01-23,2025-01-23 17:30:00,2025-01-23 18:30:00,1,Disetujui,Lembur proyek 2
