lembur_id,karyawan_id,tanggal,jam_mulai,jam_selesai,durasi_jam,status_approval,keterangan
1729,23,2024-12-25,2024-12-25 17:30:00,2024-12-25 18:30:00,1,Disetujui,Lembur proyek 5
1730,25,2024-12-25,2024-12-25 17:30:00,2024-12-25 18:30:00,1,Disetujui,Lembur proyek 4
1731,27,2024-12-25,2024-12-25 17:30:00,2024-12-25 21:30:00,4,Ditolak,Lembur proyek 2
1732,40,2024-12-25,2024-12-25 17:30:00,2024-12-25 18:30:00,1,Disetujui,Lembur proyek 2
1733,42,2024-12-25,2024-12-25 17:30:00,2024-12-25 21:30:00,4,Disetujui,Lembur proyek 3
1734,43,2024-12-25,2024-12-25 17:30:00,2024-12-25 19:30:00,2,Disetujui,Lembur proyek 3
1735,44,2024-12-25,2024-12-25 17:30:00,2024-12-25 20:30:00,3,Disetujui,Lembur proyek 4
1736,2,2024-12-26,2024-12-26 17:30:00,2024-12-26 19:30:00,2,Ditolak,Lembur proyek 2
1737,6,2024-12-26,2024-12-26 17:30:00,2024-12-26 20:30:00,3,Disetujui,Lembur proyek 1
1738,7,2024-12-26,2024-12-26 17:30:00,2024-12-26 19:30:00,2,Ditolak,Lembur proyek 4
1739,11,2024-12-26,2024-12-26 17:30:00,2024-12-26 21:30:00,4,Ditolak,Lembur proyek 2
1740,13,2024-12-26,2024-12-26 17:30:00,2024-12-26 18:30:00,1,Ditolak,Lembur proyek 3
1741,20,2024-12-26,2024-12-26 17:30:00,2024-12-26 19:30:00,2,Ditolak,Lembur proyek 2
1742,23,2024-12-26,2024-12-26 17:30:00,2024-12-26 19:30:00,2,Disetujui,Lembur proyek 1
1743,25,2024-12-26,2024-12-26 17:30:00,2024-12-26 19:30:00,2,Disetujui,Lembur proyek 3
1744,26,2024-12-26,2024-12-26 17:30:00,2024-12-26 18:30:00,1,Disetujui,Lembur proyek 4
1745,40,2024-12-26,2024-12-26 17:30:00,2024-12-26 19:30:00,2,Ditolak,Lembur proyek 5
1746,41,2024-12-26,2024-12-26 17:30:00,2024-12-26 21:30:00,4,Disetujui,Lembur proyek 5
1747,4,2024-12-27,2024-12-27 17:30:00,2024-12-27 21:30:00,4,Disetujui,Lembur proyek 3
1748,14,2024-12-27,2024-12-27 17:30:00,2024-12-27 21:30:00,4,Disetujui,Lembur proyek 5
1749,16,2024-12-27,2024-12-27 17:30:00,2024-12-27 19:30:00,2,Ditolak,Lembur proyek 4
1750,24,2024-12-27,2024-12-27 17:30:00,2024-12-27 20:30:00,3,Ditolak,Lembur proyek 2
1751,38,2024-12-27,2024-12-27 17:30:00,2024-12-27 21:30:00,4,Disetujui,Lembur proyek 5
1752,47,2024-12-27,2024-12-27 17:30:00,2024-12-27 21:30:00,4,Disetujui,Lembur proyek 2
1753,49,2024-12-27,2024-12-27 17:30:00,2024-12-27 20:30:00,3,Disetujui,Lembur proyek 5
1754,14,2024-12-28,2024-12-28 17:30:00,2024-12-28 21:30:00,4,Ditolak,Lembur proyek 1
1755,17,2024-12-28,2024-12-28 17:30:00,2024-12-28 18:30:00,1,Ditolak,Lembur proyek 4
1756,18,2024-12-28,2024-12-28 17:30:00,2024-12-28 20:30:00,3,Ditolak,Lembur proyek 1
1757,24,2024-12-28,2024-12-28 17:30:00,2024-12-28 19:30:00,2,Disetujui,Lembur proyek 2
1758,36,2024-12-28,2024-12-28 17:30:00,2024-12-28 19:30:00,2,Ditolak,Lembur proyek 4
1759,43,2024-12-28,2024-12-28 17:30:00,2024-12-28 19:30:00,2,Ditolak,Lembur proyek 4
1760,4,2025-01-01,2025-01-01 17:30:00,2025-01-01 21:30:00,4,Disetujui,Lembur proyek 4
1761,14,2025-01-01,2025-01-01 17:30:00,2025-01-01 18:30:00,1,Disetujui,Lembur proyek 3
1762,21,2025-01-01,2025-01-01 17:30:00,2025-01-01 20:30:00,3,Disetujui,Lembur proyek 5
1763,23,2025-01-01,2025-01-01 17:30:00,2025-01-01 18:30:00,1,Disetujui,Lembur proyek 2
1764,24,2025-01-01,2025-01-01 17:30:00,2025-01-01 19:30:00,2,Disetujui,Lembur proyek 1
1765,25,2025-01-01,2025-01-01 17:30:00,2025-01-01 18:30:00,1,Ditolak,Lembur proyek 1
1766,26,2025-01-01,2025-01-01 17:30:00,2025-01-01 21:30:00,4,Ditolak,Lembur proyek 2
1767,31,2025-01-01,2025-01-01 17:30:00,2025-01-01 18:30:00,1,Disetujui,Lembur proyek 2
1768,35,2025-01-01,2025-01-01 17:30:00,2025-01-01 19:30:00,2,Disetujui,Lembur proyek 2
1769,37,2025-01-01,2025-01-01 17:30:00,2025-01-01 19:30:00,2,Disetujui,Lembur proyek 1
1770,38,2025-01-01,2025-01-01 17:30:00,2025-01-01 21:30:00,4,Ditolak,Lembur proyek 5
1771,48,2025-01-01,2025-01-01 17:30:00,2025-01-01 18:30:00,1,Disetujui,Lembur proyek 5
1772,49,2025-01-01,2025-01-01 17:30:00,2025-01-01 21:30:00,4,Ditolak,Lembur proyek 3
1773,5,2025-01-02,2025-01-02 17:30:00,2025-01-02 19:30:00,2,Disetujui,Lembur proyek 2
1774,7,2025-01-02,2025-01-02 17:30:00,2025-01-02 19:30:00,2,Ditolak,Lembur proyek 3
1775,14,2025-01-02,2025-01-02 17:30:00,2025-01-02 19:30:00,2,Disetujui,Lembur proyek 3
1776,31,2025-01-02,2025-01-02 17:30:00,2025-01-02 18:30:00,1,Ditolak,Lembur proyek 4
1777,33,2025-01-02,2025-01-02 17:30:00,2025-01-02 19:30:00,2,Ditolak,Lembur proyek 1
1778,41,2025-01-02,2025-01-02 17:30:00,2025-01-02 19:30:00,2,Disetujui,Lembur proyek 2
1779,1,2025-01-03,2025-01-03 17:30:00,2025-01-03 21:30:00,4,Disetujui,Lembur proyek 3
1780,5,2025-01-03,2025-01-03 17:30:00,2025-01-03 21:30:00,4,Ditolak,Lembur proyek 4
1781,6,2025-01-03,2025-01-03 17:30:00,2025-01-03 19:30:00,2,Ditolak,Lembur proyek 2
1782,8,2025-01-03,2025-01-03 17:30:00,2025-01-03 21:30:00,4,Disetujui,Lembur proyek 5
1783,9,2025-01-03,2025-01-03 17:30:00,2025-01-03 19:30:00,2,Ditolak,Lembur proyek 4
1784,10,2025-01-03,2025-01-03 17:30:00,2025-01-03 20:30:00,3,Ditolak,Lembur proyek 3
1785,11,2025-01-03,2025-01-03 17:30:00,2025-01-03 18:30:00,1,Disetujui,Lembur proyek 2
1786,12,2025-01-03,2025-01-03 17:30:00,2025-01-03 21:30:00,4,Disetujui,Lembur proyek 2
1787,15,2025-01-03,2025-01-03 17:30:00,2025-01-03 21:30:00,4,Disetujui,Lembur proyek 5
1788,27,2025-01-03,2025-01-03 17:30:00,2025-01-03 20:30:00,3,Ditolak,Lembur proyek 5
1789,35,2025-01-03,2025-01-03 17:30:00,2025-01-03 18:30:00,1,Disetujui,Lembur proyek 2
1790,42,2025-01-03,2025-01-03 17:30:00,2025-01-03 20:30:00,3,Disetujui,Lembur proyek 3
1791,43,2025-01-03,2025-01-03 17:30:00,2025-01-03 19:30:00,2,Disetujui,Lembur proyek 2
1792,45,2025-01-03,2025-01-03 17:30:00,2025-01-03 20:30:00,3,Disetujui,Lembur proyek 3
1793,48,2025-01-03,2025-01-03 17:30:00,2025-01-03 18:30:00,1,Ditolak,Lembur proyek 2
1794,49,2025-01-03,2025-01-03 17:30:00,2025-01-03 21:30:00,4,Ditolak,Lembur proyek 1
1795,5,2025-01-04,2025-01-04 17:30:00,2025-01-04 19:30:00,2,Disetujui,Lembur proyek 3
1796,6,2025-01-04,2025-01-04 17:30:00,2025-01-04 19:30:00,2,Ditolak,Lembur proyek 2
1797,14,2025-01-04,2025-01-04 17:30:00,2025-01-04 19:30:00,2,Ditolak,Lembur proyek 1
1798,23,2025-01-04,2025-01-04 17:30:00,2025-01-04 20:30:00,3,Disetujui,Lembur proyek 4
1799,24,2025-01-04,2025-01-04 17:30:00,2025-01-04 18:30:00,1,Ditolak,Lembur proyek 4
1800,25,2025-01-04,2025-01-04 17:30:00,2025-01-04 18:30:00,1,Disetujui,Lembur proyek 4
1801,29,2025-01-04,2025-01-04 17:30:00,2025-01-04 19:30:00,2,Disetujui,Lembur proyek 5
1802,34,2025-01-04,2025-01-04 17:30:00,2025-01-04 18:30:00,1,Ditolak,Lembur proyek 3
1803,36,2025-01-04,2025-01-04 17:30:00,2025-01-04 21:30:00,4,Disetujui,Lembur proyek 5
1804,37,2025-01-04,2025-01-04 17:30:00,2025-01-04 20:30:00,3,Ditolak,Lembur proyek 1
1805,39,2025-01-04,2025-01-04 17:30:00,2025-01-04 21:30:00,4,Disetujui,Lembur proyek 2
1806,41,2025-01-04,2025-01-04 17:30:00,2025-01-04 20:30:00,3,Disetujui,Lembur proyek 4
1807,43,2025-01-04,2025-01-04 17:30:00,2025-01-04 20:30:00,3,Disetujui,Lembur proyek 2
1808,44,2025-01-04,2025-01-04 17:30:00,2025-01-04 18:30:00,1,Ditolak,Lembur proyek 2
1809,48,2025-01-04,2025-01-04 17:30:00,2025-01-04 18:30:00,1,Ditolak,Lembur proyek 4
1810,49,2025-01-04,2025-01-04 17:30:00,2025-01-04 19:30:00,2,Disetujui,Lembur proyek 2
1811,1,2025-01-05,2025-01-05 17:30:00,2025-01-05 19:30:00,2,Disetujui,Lembur proyek 4
1812,6,2025-01-05,2025-01-05 17:30:00,2025-01-05 20:30:00,3,Ditolak,Lembur proyek 1
1813,11,2025-01-05,2025-01-05 17:30:00,2025-01-05 18:30:00,1,Disetujui,Lembur proyek 1
1814,23,2025-01-05,2025-01-05 17:30:00,2025-01-05 18:30:00,1,Disetujui,Lembur proyek 5
1815,25,2025-01-05,2025-01-05 17:30:00,2025-01-05 19:30:00,2,Ditolak,Lembur proyek 2
1816,28,2025-01-05,2025-01-05 17:30:00,2025-01-05 18:30:00,1,Ditolak,Lembur proyek 5
1817,29,2025-01-05,2025-01-05 17:30:00,2025-01-05 19:30:00,2,Ditolak,Lembur proyek 1
1818,30,2025-01-05,2025-01-05 17:30:00,2025-01-05 21:30:00,4,Ditolak,Lembur proyek 2
1819,37,2025-01-05,2025-01-05 17:30:00,2025-01-05 18:30:00,1,Disetujui,Lembur proyek 2
1820,39,2025-01-05,2025-01-05 17:30:00,2025-01-05 21:30:00,4,Disetujui,Lembur proyek 2
1821,46,2025-01-05,2025-01-05 17:30:00,2025-01-05 18:30:00,1,Disetujui,Lembur proyek 3
1822,47,2025-01-05,2025-01-05 17:30:00,2025-01-05 19:30:00,2,Disetujui,Lembur proyek 3
1823,4,2025-01-06,2025-01-06 17:30:00,2025-01-06 18:30:00,1,Ditolak,Lembur proyek 4
1824,7,2025-01-06,2025-01-06 17:30:00,2025-01-06 19:30:00,2,Disetujui,Lembur proyek 2
1825,9,2025-01-06,2025-01-06 17:30:00,2025-01-06 20:30:00,3,Disetujui,Lembur proyek 2
1826,16,2025-01-06,2025-01-06 17:30:00,2025-01-06 19:30:00,2,Disetujui,Lembur proyek 3
1827,17,2025-01-06,2025-01-06 17:30:00,2025-01-06 21:30:00,4,Ditolak,Lembur proyek 3
1828,20,2025-01-06,2025-01-06 17:30:00,2025-01-06 21:30:00,4,Ditolak,Lembur proyek 2
1829,29,2025-01-06,2025-01-06 17:30:00,2025-01-06 21:30:00,4,Disetujui,Lembur proyek 1
1830,30,2025-01-06,2025-01-06 17:30:00,2025-01-06 18:30:00,1,Disetujui,Lembur proyek 4
1831,31,2025-01-06,2025-01-06 17:30:00,2025-01-06 20:30:00,3,Ditolak,Lembur proyek 5
1832,42,2025-01-06,2025-01-06 17:30:00,2025-01-06 20:30:00,3,Disetujui,Lembur proyek 4
1833,50,2025-01-06,2025-01-06 17:30:00,2025-01-06 19:30:00,2,Disetujui,Lembur proyek 2
1834,2,2025-01-07,2025-01-07 17:30:00,2025-01-07 21:30:00,4,Disetujui,Lembur proyek 5
1835,4,2025-01-07,2025-01-07 17:30:00,2025-01-07 19:30:00,2,Ditolak,Lembur proyek 2
1836,9,2025-01-07,2025-01-07 17:30:00,2025-01-07 20:30:00,3,Disetujui,Lembur proyek 2
1837,17,2025-01-07,2025-01-07 17:30:00,2025-01-07 21:30:00,4,Disetujui,Lembur proyek 2
1838,22,2025-01-07,2025-01-07 17:30:00,2025-01-07 20:30:00,3,Disetujui,Lembur proyek 1
1839,25,2025-01-07,2025-01-07 17:30:00,2025-01-07 19:30:00,2,Ditolak,Lembur proyek 1
1840,34,2025-01-07,2025-01-07 17:30:00,2025-01-07 21:30:00,4,Ditolak,Lembur proyek 4
1841,35,2025-01-07,2025-01-07 17:30:00,2025-01-07 21:30:00,4,Ditolak,Lembur proyek 5
1842,42,2025-01-07,2025-01-07 17:30:00,2025-01-07 20:30:00,3,Disetujui,Lembur proyek 3
1843,48,2025-01-07,2025-01-07 17:30:00,2025-01-07 18:30:00,1,Ditolak,Lembur proyek 4
1844,28,2025-01-08,2025-01-08 17:30:00,2025-01-08 20:30:00,3,Disetujui,Lembur proyek 1
1845,43,2025-01-08,2025-01-08 17:30:00,2025-01-08 21:30:00,4,Ditolak,Lembur proyek 2
1846,49,2025-01-08,2025-01-08 17:30:00,2025-01-08 18:30:00,1,Ditolak,Lembur proyek 5
1847,6,2025-01-09,2025-01-09 17:30:00,2025-01-09 20:30:00,3,Ditolak,Lembur proyek 2
1848,9,2025-01-09,2025-01-09 17:30:00,2025-01-09 21:30:00,4,Ditolak,Lembur proyek 3
1849,11,2025-01-09,2025-01-09 17:30:00,2025-01-09 21:30:00,4,Disetujui,Lembur proyek 1
1850,12,2025-01-09,2025-01-09 17:30:00,2025-01-09 20:30:00,3,Disetujui,Lembur proyek 2
1851,13,2025-01-09,2025-01-09 17:30:00,2025-01-09 21:30:00,4,Disetujui,Lembur proyek 5
1852,14,2025-01-09,2025-01-09 17:30:00,2025-01-09 20:30:00,3,Ditolak,Lembur proyek 4
1853,17,2025-01-09,2025-01-09 17:30:00,2025-01-09 18:30:00,1,Disetujui,Lembur proyek 3
1854,28,2025-01-09,2025-01-09 17:30:00,2025-01-09 19:30:00,2,Disetujui,Lembur proyek 1
1855,33,2025-01-09,2025-01-09 17:30:00,2025-01-09 20:30:00,3,Ditolak,Lembur proyek 1
1856,34,2025-01-09,2025-01-09 17:30:00,2025-01-09 20:30:00,3,Disetujui,Lembur proyek 1
1857,35,2025-01-09,2025-01-09 17:30:00,2025-01-09 18:30:00,1,Disetujui,Lembur proyek 4
1858,37,2025-01-09,2025-01-09 17:30:00,2025-01-09 19:30:00,2,Ditolak,Lembur proyek 4
1859,39,2025-01-09,2025-01-09 17:30:00,2025-01-09 21:30:00,4,Disetujui,Lembur proyek 4
1860,41,2025-01-09,2025-01-09 17:30:00,2025-01-09 20:30:00,3,Ditolak,Lembur proyek 1
1861,42,2025-01-09,2025-01-09 17:30:00,2025-01-09 21:30:00,4,Ditolak,Lembur proyek 3
1862,48,2025-01-09,2025-01-09 17:30:00,2025-01-09 19:30:00,2,Ditolak,Lembur proyek 3
1863,5,2025-01-10,2025-01-10 17:30:00,2025-01-10 18:30:00,1,Disetujui,Lembur proyek 2
1864,6,2025-01-10,2025-01-10 17:30:00,2025-01-10 18:30:00,1,Disetujui,Lembur proyek 3
1865,10,2025-01-10,2025-01-10 17:30:00,2025-01-10 18:30:00,1,Ditolak,Lembur proyek 1
1866,14,2025-01-10,2025-01-10 17:30:00,2025-01-10 19:30:00,2,Ditolak,Lembur proyek 2
1867,15,2025-01-10,2025-01-10 17:30:00,2025-01-10 21:30:00,4,Disetujui,Lembur proyek 4
1868,21,2025-01-10,2025-01-10 17:30:00,2025-01-10 20:30:00,3,Disetujui,Lembur proyek 2
1869,24,2025-01-10,2025-01-10 17:30:00,2025-01-10 19:30:00,2,Disetujui,Lembur proyek 2
1870,31,2025-01-10,2025-01-10 17:30:00,2025-01-10 18:30:00,1,Ditolak,Lembur proyek 5
1871,32,2025-01-10,2025-01-10 17:30:00,2025-01-10 19:30:00,2,Disetujui,Lembur proyek 5
1872,34,2025-01-10,2025-01-10 17:30:00,2025-01-10 20:30:00,3,Ditolak,Lembur proyek 2
1873,40,2025-01-10,2025-01-10 17:30:00,2025-01-10 20:30:00,3,Disetujui,Lembur proyek 2
1874,45,2025-01-10,2025-01-10 17:30:00,2025-01-10 21:30:00,4,Disetujui,Lembur proyek 3
1875,46,2025-01-10,2025-01-10 17:30:00,2025-01-10 18:30:00,1,Disetujui,Lembur proyek 1
1876,5,2025-01-11,2025-01-11 17:30:00,2025-01-11 19:30:00,2,Disetujui,Lembur proyek 3
1877,8,2025-01-11,2025-01-11 17:30:00,2025-01-11 19:30:00,2,Disetujui,Lembur proyek 2
1878,9,2025-01-11,2025-01-11 17:30:00,2025-01-11 19:30:00,2,Ditolak,Lembur proyek 5
1879,15,2025-01-11,2025-01-11 17:30:00,2025-01-11 19:30:00,2,Ditolak,Lembur proyek 5
1880,18,2025-01-11,2025-01-11 17:30:00,2025-01-11 18:30:00,1,Ditolak,Lembur proyek 5
1881,24,2025-01-11,2025-01-11 17:30:00,2025-01-11 19:30:00,2,Ditolak,Lembur proyek 2
1882,32,2025-01-11,2025-01-11 17:30:00,2025-01-11 18:30:00,1,Ditolak,Lembur proyek 5
1883,33,2025-01-11,2025-01-11 17:30:00,2025-01-11 18:30:00,1,Disetujui,Lembur proyek 5
1884,49,2025-01-11,2025-01-11 17:30:00,2025-01-11 21:30:00,4,Disetujui,Lembur proyek 3
1885,8,2025-01-12,2025-01-12 17:30:00,2025-01-12 21:30:00,4,Disetujui,Lembur proyek 1
1886,13,2025-01-12,2025-01-12 17:30:00,2025-01-12 21:30:00,4,Disetujui,Lembur proyek 2
1887,14,2025-01-12,2025-01-12 17:30:00,2025-01-12 20:30:00,3,Ditolak,Lembur proyek 5
1888,16,2025-01-12,2025-01-12 17:30:00,2025-01-12 18:30:00,1,Disetujui,Lembur proyek 2
1889,23,2025-01-12,2025-01-12 17:30:00,2025-01-12 18:30:00,1,Ditolak,Lembur proyek 4
1890,24,2025-01-12,2025-01-12 17:30:00,2025-01-12 21:30:00,4,Disetujui,Lembur proyek 5
1891,29,2025-01-12,2025-01-12 17:30:00,2025-01-12 19:30:00,2,Ditolak,Lembur proyek 1
1892,30,2025-01-12,2025-01-12 17:30:00,2025-01-12 20:30:00,3,Ditolak,Lembur proyek 3
1893,34,2025-01-12,2025-01-12 17:30:00,2025-01-12 18:30:00,1,Disetujui,Lembur proyek 3
1894,36,2025-01-12,2025-01-12 17:30:00,2025-01-12 18:30:00,1,Ditolak,Lembur proyek 2
1895,38,2025-01-12,2025-01-12 17:30:00,2025-01-12 19:30:00,2,Disetujui,Lembur proyek 1
1896,48,2025-01-12,2025-01-12 17:30:00,2025-01-12 18:30:00,1,Ditolak,Lembur proyek 2
1897,50,2025-01-12,2025-01-12 17:30:00,2025-01-12 20:30:00,3,Disetujui,Lembur proyek 2
1898,6,2025-01-13,2025-01-13 17:30:00,2025-01-13 18:30:00,1,Disetujui,Lembur proyek 4
1899,11,2025-01-13,2025-01-13 17:30:00,2025-01-13 19:30:00,2,Disetujui,Lembur proyek 4
1900,16,2025-01-13,2025-01-13 17:30:00,2025-01-13 21:30:00,4,Disetujui,Lembur proyek 4
1901,19,2025-01-13,2025-01-13 17:30:00,2025-01-13 19:30:00,2,Ditolak,Lembur proyek 5
1902,36,2025-01-13,2025-01-13 17:30:00,2025-01-13 20:30:00,3,Ditolak,Lembur proyek 5
1903,39,2025-01-13,2025-01-13 17:30:00,2025-01-13 20:30:00,3,Disetujui,Lembur proyek 1
1904,45,2025-01-13,2025-01-13 17:30:00,2025-01-13 19:30:00,2,Disetujui,Lembur proyek 4
1905,2,2025-01-14,2025-01-14 17:30:00,2025-01-14 21:30:00,4,Ditolak,Lembur proyek 2
1906,5,2025-01-14,2025-01-14 17:30:00,2025-01-14 18:30:00,1,Ditolak,Lembur proyek 5
1907,16,2025-01-14,2025-01-14 17:30:00,2025-01-14 18:30:00,1,Ditolak,Lembur proyek 2
1908,18,2025-01-14,2025-01-14 17:30:00,2025-01-14 20:30:00,3,Ditolak,Lembur proyek 1
1909,19,2025-01-14,2025-01-14 17:30:00,2025-01-14 19:30:00,2,Ditolak,Lembur proyek 4
1910,25,2025-01-14,2025-01-14 17:30:00,2025-01-14 20:30:00,3,Ditolak,Lembur proyek 3
1911,27,2025-01-14,2025-01-14 17:30:00,2025-01-14 19:30:00,2,Disetujui,Lembur proyek 4
1912,35,2025-01-14,2025-01-14 17:30:00,2025-01-14 18:30:00,1,Ditolak,Lembur proyek 4
1913,37,2025-01-14,2025-01-14 17:30:00,2025-01-14 19:30:00,2,Ditolak,Lembur proyek 4
1914,40,2025-01-14,2025-01-14 17:30:00,2025-01-14 21:30:00,4,Ditolak,Lembur proyek 2
1915,9,2025-01-15,2025-01-15 17:30:00,2025-01-15 18:30:00,1,Disetujui,Lembur proyek 1
1916,10,2025-01-15,2025-01-15 17:30:00,2025-01-15 18:30:00,1,Ditolak,Lembur proyek 4
1917,21,2025-01-15,2025-01-15 17:30:00,2025-01-15 18:30:00,1,Ditolak,Lembur proyek 1
1918,27,2025-01-15,2025-01-15 17:30:00,2025-01-15 18:30:00,1,Ditolak,Lembur proyek 1
1919,46,2025-01-15,2025-01-15 17:30:00,2025-01-15 20:30:00,3,Disetujui,Lembur proyek 2
1920,13,2025-01-16,2025-01-16 17:30:00,2025-01-16 19:30:00,2,Ditolak,Lembur proyek 3
1921,14,2025-01-16,2025-01-16 17:30:00,2025-01-16 20:30:00,3,Ditolak,Lembur proyek 2
1922,20,2025-01-16,2025-01-16 17:30:00,2025-01-16 18:30:00,1,Disetujui,Lembur proyek 5
1923,21,2025-01-16,2025-01-16 17:30:00,2025-01-16 21:30:00,4,Ditolak,Lembur proyek 3
1924,27,2025-01-16,2025-01-16 17:30:00,2025-01-16 19:30:00,2,Disetujui,Lembur proyek 1
1925,31,2025-01-16,2025-01-16 17:30:00,2025-01-16 18:30:00,1,Disetujui,Lembur proyek 2
1926,40,2025-01-16,2025-01-16 17:30:00,2025-01-16 21:30:00,4,Disetujui,Lembur proyek 1
1927,46,2025-01-16,2025-01-16 17:30:00,2025-01-16 20:30:00,3,Disetujui,Lembur proyek 1
1928,47,2025-01-16,2025-01-16 17:30:00,2025-01-16 21:30:00,4,Ditolak,Lembur proyek 4
1929,6,2025-01-17,2025-01-17 17:30:00,2025-01-17 20:30:00,3,Disetujui,Lembur proyek 1
1930,9,2025-01-17,2025-01-17 17:30:00,2025-01-17 21:30:00,4,Disetujui,Lembur proyek 2
1931,19,2025-01-17,2025-01-17 17:30:00,2025-01-17 19:30:00,2,Disetujui,Lembur proyek 5
1932,20,2025-01-17,2025-01-17 17:30:00,2025-01-17 21:30:00,4,Disetujui,Lembur proyek 5
1933,21,2025-01-17,2025-01-17 17:30:00,2025-01-17 18:30:00,1,Disetujui,Lembur proyek 4
1934,28,2025-01-17,2025-01-17 17:30:00,2025-01-17 18:30:00,1,Ditolak,Lembur proyek 1
1935,29,2025-01-17,2025-01-17 17:30:00,2025-01-17 19:30:00,2,Disetujui,Lembur proyek 2
1936,30,2025-01-17,2025-01-17 17:30:00,2025-01-17 19:30:00,2,Ditolak,Lembur proyek 3
1937,31,2025-01-17,2025-01-17 17:30:00,2025-01-17 18:30:00,1,Ditolak,Lembur proyek 5
1938,35,2025-01-17,2025-01-17 17:30:00,2025-01-17 19:30:00,2,Disetujui,Lembur proyek 2
1939,36,2025-01-17,2025-01-17 17:30:00,2025-01-17 21:30:00,4,Ditolak,Lembur proyek 5
1940,48,2025-01-17,2025-01-17 17:30:00,2025-01-17 20:30:00,3,Ditolak,Lembur proyek 3
1941,12,2025-01-18,2025-01-18 17:30:00,2025-01-18 18:30:00,1,Ditolak,Lembur proyek 5
1942,23,2025-01-18,2025-01-18 17:30:00,2025-01-18 18:30:00,1,Ditolak,Lembur proyek 2
1943,26,2025-01-18,2025-01-18 17:30:00,2025-01-18 19:30:00,2,Disetujui,Lembur proyek 5
1944,39,2025-01-18,2025-01-18 17:30:00,2025-01-18 21:30:00,4,Ditolak,Lembur proyek 2
1945,44,2025-01-18,2025-01-18 17:30:00,2025-01-18 19:30:00,2,Ditolak,Lembur proyek 2
1946,49,2025-01-18,2025-01-18 17:30:00,2025-01-18 20:30:00,3,Ditolak,Lembur proyek 3
1947,7,2025-01-19,2025-01-19 17:30:00,2025-01-19 21:30:00,4,Disetujui,Lembur proyek 1
1948,11,2025-01-19,2025-01-19 17:30:00,2025-01-19 21:30:00,4,Ditolak,Lembur proyek 3
1949,15,2025-01-19,2025-01-19 17:30:00,2025-01-19 21:30:00,4,Disetujui,Lembur proyek 3
1950,18,2025-01-19,2025-01-19 17:30:00,2025-01-19 18:30:00,1,Disetujui,Lembur proyek 4
1951,23,2025-01-19,2025-01-19 17:30:00,2025-01-19 19:30:00,2,Ditolak,Lembur proyek 3
1952,27,2025-01-19,2025-01-19 17:30:00,2025-01-19 20:30:00,3,Disetujui,Lembur proyek 1
1953,29,2025-01-19,2025-01-19 17:30:00,2025-01-19 21:30:00,4,Ditolak,Lembur proyek 4
1954,31,2025-01-19,2025-01-19 17:30:00,2025-01-19 21:30:00,4,Ditolak,Lembur proyek 5
1955,37,2025-01-19,2025-01-19 17:30:00,2025-01-19 21:30:00,4,Ditolak,Lembur proyek 2
1956,44,2025-01-19,2025-01-19 17:30:00,2025-01-19 18:30:00,1,Disetujui,Lembur proyek 1
1957,45,2025-01-19,2025-01-19 17:30:00,2025-01-19 20:30:00,3,Ditolak,Lembur proyek 4
1958,49,2025-01-19,2025-01-19 17:30:00,2025-01-19 20:30:00,3,Disetujui,Lembur proyek 3
1959,1,2025-01-20,2025-01-20 17:30:00,2025-01-20 18:30:00,1,Ditolak,Lembur proyek 5
1960,3,2025-01-20,2025-01-20 17:30:00,2025-01-20 18:30:00,1,Disetujui,Lembur proyek 3
1961,6,2025-01-20,2025-01-20 17:30:00,2025-01-20 19:30:00,2,Disetujui,Lembur proyek 4
1962,17,2025-01-20,2025-01-20 17:30:00,2025-01-20 19:30:00,2,Ditolak,Lembur proyek 1
1963,19,2025-01-20,2025-01-20 17:30:00,2025-01-20 21:30:00,4,Disetujui,Lembur proyek 4
1964,23,2025-01-20,2025-01-20 17:30:00,2025-01-20 19:30:00,2,Ditolak,Lembur proyek 1
1965,25,2025-01-20,2025-01-20 17:30:00,2025-01-20 21:30:00,4,Ditolak,Lembur proyek 1
1966,29,2025-01-20,2025-01-20 17:30:00,2025-01-20 18:30:00,1,Disetujui,Lembur proyek 4
1967,32,2025-01-20,2025-01-20 17:30:00,2025-01-20 20:30:00,3,Disetujui,Lembur proyek 2
1968,35,2025-01-20,2025-01-20 17:30:00,2025-01-20 21:30:00,4,Ditolak,Lembur proyek 1
1969,43,2025-01-20,2025-01-20 17:30:00,2025-01-20 18:30:00,1,Disetujui,Lembur proyek 5
1970,45,2025-01-20,2025-01-20 17:30:00,2025-01-20 20:30:00,3,Disetujui,Lembur proyek 1
1971,48,2025-01-20,2025-01-20 17:30:00,2025-01-20 21:30:00,4,Ditolak,Lembur proyek 4
1972,10,2025-01-21,2025-01-21 17:30:00,2025-01-21 20:30:00,3,Ditolak,Lembur proyek 4
1973,20,2025-01-21,2025-01-21 17:30:00,2025-01-21 18:30:00,1,Disetujui,Lembur proyek 4
1974,23,2025-01-21,2025-01-21 17:30:00,2025-01-21 18:30:00,1,Disetujui,Lembur proyek 4
1975,29,2025-01-21,2025-01-21 17:30:00,2025-01-21 18:30:00,1,Disetujui,Lembur proyek 1
1976,30,2025-01-21,2025-01-21 17:30:00,2025-01-21 21:30:00,4,Ditolak,Lembur proyek 3
1977,39,2025-01-21,2025-01-21 17:30:00,2025-01-21 18:30:00,1,Disetujui,Lembur proyek 5
